corpus	sent_id	left	node	right	node_sentences	usage
ind_mixed_2012_1M	509392	Kemudian dia	mengenakan	pakaian yang menyerupai laki-laki serta mempersiapkan senjatanya.	Kemudian dia <m>mengenakan</m> pakaian yang menyerupai laki-laki serta mempersiapkan senjatanya.	wear
ind_mixed_2012_1M	567337	Bukan berarti	mengenakan	pakaian yang mewah, mahal dan glamour.	Bukan berarti <m>mengenakan</m> pakaian yang mewah, mahal dan glamour.	wear
ind_mixed_2012_1M	238787	Mereka selalu	mengenakan	pakaian yang pada waktu itu termasuk pakaian yang sangat sederhana, yaitu pakaian dari kulit domba yang masih berbulu, sampai akhirnya dikenal sebagai semacam tanda bagi penganut-penganut paham tersebut.	Mereka selalu <m>mengenakan</m> pakaian yang pada waktu itu termasuk pakaian yang sangat sederhana, yaitu pakaian dari kulit domba yang masih berbulu, sampai akhirnya dikenal sebagai semacam tanda bagi penganut-penganut paham tersebut.	wear
ind_mixed_2012_1M	7755	Sementara ia ada di sana, Mummuth berkata, Tyndale hidup seperti seorang imam yang baik, be1ajar siang dan malam serta hanya makan makanan yang sederhana dan hanya minum satu gelas bir, pun	mengenakan	pakaian yang paling sederhana.	Sementara ia ada di sana, Mummuth berkata, Tyndale hidup seperti seorang imam yang baik, be1ajar siang dan malam serta hanya makan makanan yang sederhana dan hanya minum satu gelas bir, pun <m>mengenakan</m> pakaian yang paling sederhana.	wear
ind_mixed_2012_1M	189335	Apalagi setelah Mas Rara	mengenakan	pakaian yang pantas.	Apalagi setelah Mas Rara <m>mengenakan</m> pakaian yang pantas.	wear
ind_mixed_2012_1M	157	Mulai pula dia memperhatikan dirinya, membersihkan dirinya dan	mengenakan	pakaian yang patut-patut.	Mulai pula dia memperhatikan dirinya, membersihkan dirinya dan <m>mengenakan</m> pakaian yang patut-patut.	wear
ind_mixed_2012_1M	951145	Cara menghadapinya : Jelaskan bahwa dia tidak bisa	mengenakan	pakaian yang sama setiap saat.	Cara menghadapinya : Jelaskan bahwa dia tidak bisa <m>mengenakan</m> pakaian yang sama setiap saat.	wear
ind_mixed_2012_1M	545436	Seseorang perempuan berwajah ayu, berkulit hitam manis terbaring melintang di atas pahanya dan lengan-lengan kursi Perempuan ini	mengenakan	pakaian yang sangat minim hingga Angling Kamesworo dapat melihat setiap lekuk dan sudut tubuhnya.	Seseorang perempuan berwajah ayu, berkulit hitam manis terbaring melintang di atas pahanya dan lengan-lengan kursi Perempuan ini <m>mengenakan</m> pakaian yang sangat minim hingga Angling Kamesworo dapat melihat setiap lekuk dan sudut tubuhnya.	wear
ind_mixed_2012_1M	372728	Ia memasuki kota Magdeburg dengan	mengenakan	pakaian yang sangat sederhana serta tanpa sepatu.	Ia memasuki kota Magdeburg dengan <m>mengenakan</m> pakaian yang sangat sederhana serta tanpa sepatu.	wear
ind_mixed_2012_1M	919846	Anak muda mendengarkan musik yang spesifik,	mengenakan	pakaian yang spesifik, dan menyenangi seni yang spesifik.	Anak muda mendengarkan musik yang spesifik, <m>mengenakan</m> pakaian yang spesifik, dan menyenangi seni yang spesifik.	wear
ind_mixed_2012_1M	291577	Pokoknya inti berjilbab (yakni	mengenakan	pakaian yang tebel dan longgar, serta panjang sampe menutupi mata kaki) tetep nggak boleh ditinggalkan.	Pokoknya inti berjilbab (yakni <m>mengenakan</m> pakaian yang tebel dan longgar, serta panjang sampe menutupi mata kaki) tetep nggak boleh ditinggalkan.	wear
ind_mixed_2012_1M	81380	Rakyat dilarang memakai emas dan permata,	mengenakan	pakaian yang terbuat dari bahan mahal seperti wol atau sutra, memakai minyak rambut, hingga makan dan minum dari makanan dan minuman yang dibeli di kota seperti susu, cokelat, dan mentega.	Rakyat dilarang memakai emas dan permata, <m>mengenakan</m> pakaian yang terbuat dari bahan mahal seperti wol atau sutra, memakai minyak rambut, hingga makan dan minum dari makanan dan minuman yang dibeli di kota seperti susu, cokelat, dan mentega.	wear
ind_mixed_2012_1M	280249	Dan karena suka	mengenakan	"pakaian yang terbuat dari bulu domba (Shuuf), maka mereka disebut dengan ""Sufi""."	"Dan karena suka <m>mengenakan</m> pakaian yang terbuat dari bulu domba (Shuuf), maka mereka disebut dengan ""Sufi""."	wear
ind_mixed_2012_1M	988739	Keduanya lalu	mengenakan	pakaian yang teserak di sel dan kemudian keluar dari sel.	Keduanya lalu <m>mengenakan</m> pakaian yang teserak di sel dan kemudian keluar dari sel.	wear
ind_mixed_2012_1M	193459	Para wanita	mengenakan	pakaian-pakaian putih panjang dengan penutup kepala dan kaos kaki putih tapi tidak memakai kerudung.	Para wanita <m>mengenakan</m> pakaian-pakaian putih panjang dengan penutup kepala dan kaos kaki putih tapi tidak memakai kerudung.	wear
ind_mixed_2012_1M	503487	Yang nampak	mengenakan	pakaian, berarti memiliki Roh Kudus dan merupakan milik Yesus.	Yang nampak <m>mengenakan</m> pakaian, berarti memiliki Roh Kudus dan merupakan milik Yesus.	wear
ind_mixed_2012_1M	990349	Setelah usai	mengenakan	pakaian, Dina langsung bergegas berdiri dan mengambil tas serta jaketnya di lemari.	Setelah usai <m>mengenakan</m> pakaian, Dina langsung bergegas berdiri dan mengambil tas serta jaketnya di lemari.	wear
ind_mixed_2012_1M	25540	Karena sedemikian senangnya berhasil memecahkan teka-teki berat jenis, Archimedes keluar dari bak mandi, dan tanpa sempat	mengenakan	"pakaian, ia berlari keliling kota meneriakkan ""Eureka"" (artinya kira-kira ""sudah kutemukan"")."	"Karena sedemikian senangnya berhasil memecahkan teka-teki berat jenis, Archimedes keluar dari bak mandi, dan tanpa sempat <m>mengenakan</m> pakaian, ia berlari keliling kota meneriakkan ""Eureka"" (artinya kira-kira ""sudah kutemukan"")."	wear
ind_mixed_2012_1M	103056	Akan tetapi agaknya karena meniru Si Kwi pula, akhirnya dia mau juga	mengenakan	pakaian, mau pula dimandikan dan lain-lain.	Akan tetapi agaknya karena meniru Si Kwi pula, akhirnya dia mau juga <m>mengenakan</m> pakaian, mau pula dimandikan dan lain-lain.	wear
ind_mixed_2012_1M	529672	Biarkan dia menyikat giginya sendiri (meski nanti Anda harus menyelesaikan tugas tersebut), membasuh tangannya, dan berlatih	mengenakan	pakaian, mengancing serta menarik resleting sendiri saat berganti baju.	Biarkan dia menyikat giginya sendiri (meski nanti Anda harus menyelesaikan tugas tersebut), membasuh tangannya, dan berlatih <m>mengenakan</m> pakaian, mengancing serta menarik resleting sendiri saat berganti baju.	wear
ind_mixed_2012_1M	809657	Sehabis mandi pun aku dan Rina tidak dapat	mengenakan	pakaian, mereka terus menggerayangi tubuh kami tanpa ada rasa puas.	Sehabis mandi pun aku dan Rina tidak dapat <m>mengenakan</m> pakaian, mereka terus menggerayangi tubuh kami tanpa ada rasa puas.	wear
ind_mixed_2012_1M	974100	Jika bayi dipijat tanpa	mengenakan	pakaian, pilih ruangan yang cukup hangat.	Jika bayi dipijat tanpa <m>mengenakan</m> pakaian, pilih ruangan yang cukup hangat.	wear
ind_mixed_2012_1M	594849	Setelah mandi dan hendak	mengenakan	pakaian, Umi menahan tanganku yang sudah memegang celana dalam.	Setelah mandi dan hendak <m>mengenakan</m> pakaian, Umi menahan tanganku yang sudah memegang celana dalam.	wear
ind_mixed_2012_1M	45332	Melalui gambar dan foto dengan bentuk hewan bahkan	mengenakan	pakaian!	Melalui gambar dan foto dengan bentuk hewan bahkan <m>mengenakan</m> pakaian!	wear
ind_mixed_2012_1M	630797	Ó tanya bowo sekali lagi sambil melihat rio yang dengan paksa harus merelakan tangannya diborgol padahal dia belum	mengenakan	pakaian.	Ó tanya bowo sekali lagi sambil melihat rio yang dengan paksa harus merelakan tangannya diborgol padahal dia belum <m>mengenakan</m> pakaian.	wear
ind_mixed_2012_1M	747623	Jasad jenazah suci dimandikan tetap dalam	mengenakan	pakaian.	Jasad jenazah suci dimandikan tetap dalam <m>mengenakan</m> pakaian.	wear
ind_mixed_2012_1M	115397	Setelah berhasil mengumpulkan cukup tenaga kembali, dengan terhuyung-huyung, aku bangkit dari tempat tidur,	mengenakan	pakaianku seadanya dan pergi mencari kamar mandi.	Setelah berhasil mengumpulkan cukup tenaga kembali, dengan terhuyung-huyung, aku bangkit dari tempat tidur, <m>mengenakan</m> pakaianku seadanya dan pergi mencari kamar mandi.	wear
ind_mixed_2012_1M	373765	Saya belum pernah mencuci piring, menyapu ruangan, mengatur tempat tidur, mencuci pakaianku, menyisir rambuntuku bahkan	mengenakan	pakaianku sendiri masih dibantu.	Saya belum pernah mencuci piring, menyapu ruangan, mengatur tempat tidur, mencuci pakaianku, menyisir rambuntuku bahkan <m>mengenakan</m> pakaianku sendiri masih dibantu.	wear
ind_mixed_2012_1M	520341	""" bergegas aku"	mengenakan	pakaianku, hanya daster terusan tanpa bra dan celana dalam, karena aku tak mau tamuku menunggu lama, wajahku pun hanya sedikit kuoles bedak.	""" bergegas aku <m>mengenakan</m> pakaianku, hanya daster terusan tanpa bra dan celana dalam, karena aku tak mau tamuku menunggu lama, wajahku pun hanya sedikit kuoles bedak."	wear
ind_mixed_2012_1M	219314	Bergegas aku	mengenakan	pakaianku, keluar kamarnya dengan pelan- pelan menuju kamarku, lalu tidur dengan pulas.	Bergegas aku <m>mengenakan</m> pakaianku, keluar kamarnya dengan pelan- pelan menuju kamarku, lalu tidur dengan pulas.	wear
ind_mixed_2012_1M	162145	Segera Remie	mengenakan	pakaiannya dan senyap-senyap menyelinap keluar dari apartmen Elly.	Segera Remie <m>mengenakan</m> pakaiannya dan senyap-senyap menyelinap keluar dari apartmen Elly.	wear
ind_mixed_2012_1M	47594	Setelah ia sampai klimaks iapun berdiri	mengenakan	pakaiannya kembali, menjauh darinya masih dalam kamar tersebut.	Setelah ia sampai klimaks iapun berdiri <m>mengenakan</m> pakaiannya kembali, menjauh darinya masih dalam kamar tersebut.	wear
ind_mixed_2012_1M	875831	Òlumayanlah Òjawab Boby, Sambil	mengenakan	pakaiannya kembali.	Òlumayanlah Òjawab Boby, Sambil <m>mengenakan</m> pakaiannya kembali.	wear
ind_mixed_2012_1M	497299	Tukul berdiri dan	mengenakan	pakaiannya lagi sementara Tamara diam saja terbaring di lantai studio, pantatnya yang bulat merekah menantang langit dan cairan cinta bening yang kental menetes di antara kakinya.	Tukul berdiri dan <m>mengenakan</m> pakaiannya lagi sementara Tamara diam saja terbaring di lantai studio, pantatnya yang bulat merekah menantang langit dan cairan cinta bening yang kental menetes di antara kakinya.	wear
ind_mixed_2012_1M	306693	Tak terasa olehku saat mengintip tanganku pun ikut meremas-remas celanaku terutama penisku, dan sekitar 10 menit aku berlalu Bu Etty sudah hampir	mengenakan	pakaiannya sementara aku juga sudah tak tahan, maka kuputuskan untuk langsung menuju kamar mandi.	Tak terasa olehku saat mengintip tanganku pun ikut meremas-remas celanaku terutama penisku, dan sekitar 10 menit aku berlalu Bu Etty sudah hampir <m>mengenakan</m> pakaiannya sementara aku juga sudah tak tahan, maka kuputuskan untuk langsung menuju kamar mandi.	wear
ind_mixed_2012_1M	418215	Aku hanya diam saja tak tahu harus ngomong apa, tanpa menunggu jawaban dariku, dia beranjak	mengenakan	pakaiannya tanpa membersihkan tubuh terlebih dahulu.	Aku hanya diam saja tak tahu harus ngomong apa, tanpa menunggu jawaban dariku, dia beranjak <m>mengenakan</m> pakaiannya tanpa membersihkan tubuh terlebih dahulu.	wear
ind_mixed_2012_1M	490203	Dengan muka sedikit merah karena malu,Reisa	mengenakan	pakaiannya yang sudah terlepas tadi.	Dengan muka sedikit merah karena malu,Reisa <m>mengenakan</m> pakaiannya yang sudah terlepas tadi.	wear
ind_mixed_2012_1M	136003	Sampai-sampai ia selalu	mengenakan	pakain Cak jika mengikuti pameran-pameran pariwisata di berbagai tempat.	Sampai-sampai ia selalu <m>mengenakan</m> pakain Cak jika mengikuti pameran-pameran pariwisata di berbagai tempat.	wear
ind_mixed_2012_1M	282600	Seperti manusia menanggalkan pakalan usang dan	mengenakan	pakalan baru, demikian juga atma melepaskan raga yang tua dan beralfh ke raga yang baru. nap tiap kelahiran akan menemut ajalnya dan tlap tiap kematian berarti kelahiran baru.	Seperti manusia menanggalkan pakalan usang dan <m>mengenakan</m> pakalan baru, demikian juga atma melepaskan raga yang tua dan beralfh ke raga yang baru. nap tiap kelahiran akan menemut ajalnya dan tlap tiap kematian berarti kelahiran baru.	wear
ind_mixed_2012_1M	878831	Tapi, nanti kita lihat kemungkinan ke arah sana (kebun binatang),Ó ujar pria yang kerap	mengenakan	peci itu.	Tapi, nanti kita lihat kemungkinan ke arah sana (kebun binatang),Ó ujar pria yang kerap <m>mengenakan</m> peci itu.	wear
ind_mixed_2012_1M	760912	Pandan Wangi telah	mengenakan	pedang rangkapnya, sementara Sekar Mirah telah menjinjing tongkat baja putihnya.	Pandan Wangi telah <m>mengenakan</m> pedang rangkapnya, sementara Sekar Mirah telah menjinjing tongkat baja putihnya.	wear
ind_mixed_2012_1M	830496	Bahkan di dalam perahu turis yang melaju di sepanjang Love River di pusat kota Kaohsiung, juga tersedia minimal satu pelampung untuk setiap penumpang, dimana sebelum berlayar, sang petugas memperagakan teknik	mengenakan	pelampung kepada penumpang.	Bahkan di dalam perahu turis yang melaju di sepanjang Love River di pusat kota Kaohsiung, juga tersedia minimal satu pelampung untuk setiap penumpang, dimana sebelum berlayar, sang petugas memperagakan teknik <m>mengenakan</m> pelampung kepada penumpang.	wear
ind_mixed_2012_1M	807027	"""Perintahkan tuan-tuan itu agar segera"	mengenakan	"pelampungnya dan terjun ke laut, "" Kata Tak berapa lama kemudian pembantunya itu kembali."	"""Perintahkan tuan-tuan itu agar segera <m>mengenakan</m> pelampungnya dan terjun ke laut, "" Kata Tak berapa lama kemudian pembantunya itu kembali."	wear
ind_mixed_2012_1M	631401	"""Perintahkan tuan_ itu agar segera"	mengenakan	"pelampungnya dan terjun ke laut,"" kata Kapten pada pembantunya."	"""Perintahkan tuan_ itu agar segera <m>mengenakan</m> pelampungnya dan terjun ke laut,"" kata Kapten pada pembantunya."	wear
ind_mixed_2012_1M	294635	Sudah kuusahakan untuk selalu merayu tamu-tamuku	mengenakan	pelindung, meski satu dua tamu selalu ada yang bandel.	Sudah kuusahakan untuk selalu merayu tamu-tamuku <m>mengenakan</m> pelindung, meski satu dua tamu selalu ada yang bandel.	wear
ind_mixed_2012_1M	686952	Jonas pun melepas semua pakaian yang melekat di tubuhnya.karena tak	mengenakan	penutup dada dan celana dalam, Reisa pun kini sudah bugil total.	Jonas pun melepas semua pakaian yang melekat di tubuhnya.karena tak <m>mengenakan</m> penutup dada dan celana dalam, Reisa pun kini sudah bugil total.	wear
ind_mixed_2012_1M	260774	Dia mengenakan celana jean dan jaket bulu yang longgar dengan	mengenakan	penutup kepala yang menyatu dengan jaket yang dia kenakan.	Dia mengenakan celana jean dan jaket bulu yang longgar dengan <m>mengenakan</m> penutup kepala yang menyatu dengan jaket yang dia kenakan.	wear
ind_mixed_2012_1M	231311	Selama perjalanan itu Johan tidak lagi menciumi Winda, hanya meremas remas jari lentiknya dan mengecupi kepalanya yang masih	mengenakan	penutup kepala.	Selama perjalanan itu Johan tidak lagi menciumi Winda, hanya meremas remas jari lentiknya dan mengecupi kepalanya yang masih <m>mengenakan</m> penutup kepala.	wear
ind_mixed_2012_1M	563422	""" British Airways berkomentar kebijakan perusahaannya mengatur pegawai mereka untuk"	mengenakan	perhiasan di bawah seragam mereka, dan secara eksplisit kebijakan itu termasuk simbol-simbol agama.	""" British Airways berkomentar kebijakan perusahaannya mengatur pegawai mereka untuk <m>mengenakan</m> perhiasan di bawah seragam mereka, dan secara eksplisit kebijakan itu termasuk simbol-simbol agama."	wear
ind_mixed_2012_1M	365222	Perempuan gemuk itu pun tidak	mengenakan	perhiasan.	Perempuan gemuk itu pun tidak <m>mengenakan</m> perhiasan.	wear
ind_mixed_2012_1M	859915	Kedua perempuan lain di desa itu juga tak	mengenakan	perhiasan.	Kedua perempuan lain di desa itu juga tak <m>mengenakan</m> perhiasan.	wear
ind_mixed_2012_1M	399737	Kami mulai	mengenakan	perlengkapan pendakian lengkap.	Kami mulai <m>mengenakan</m> perlengkapan pendakian lengkap.	wear
ind_mixed_2012_1M	836879	Para anggotanya terorganisir dengan baik dan diwajibkan	mengenakan	perlengkapan safety riding seperti helm, jaket, celana panjang, sepetu hingga sarung tangan saat touring, disiplin namun tidak mebebankan.	Para anggotanya terorganisir dengan baik dan diwajibkan <m>mengenakan</m> perlengkapan safety riding seperti helm, jaket, celana panjang, sepetu hingga sarung tangan saat touring, disiplin namun tidak mebebankan.	wear
ind_mixed_2012_1M	332172	Siapa pun yang	mengenakan	permata ini tidak akan takut menghadapi berbagai macam pertemuan dan percaya diri karena tahu bahwa dia dapat menjawab segala pertanyaan yang diajukan kepadanya.	Siapa pun yang <m>mengenakan</m> permata ini tidak akan takut menghadapi berbagai macam pertemuan dan percaya diri karena tahu bahwa dia dapat menjawab segala pertanyaan yang diajukan kepadanya.	wear
ind_mixed_2012_1M	894363	Ketika seorang bhikkhu	mengenakan	permata konsentrasi ini, maka buah-buah pikir yang jahat dan tidak bermanfaat akan terlepas dari pikirannya bagaikan air di daun teratai.	Ketika seorang bhikkhu <m>mengenakan</m> permata konsentrasi ini, maka buah-buah pikir yang jahat dan tidak bermanfaat akan terlepas dari pikirannya bagaikan air di daun teratai.	wear
ind_mixed_2012_1M	518199	Betapa kagetnya Kyu-Hyun, satu lantai di bawah mereka, Seira berdiri sambil	mengenakan	piama garis-garisnya.	Betapa kagetnya Kyu-Hyun, satu lantai di bawah mereka, Seira berdiri sambil <m>mengenakan</m> piama garis-garisnya.	wear
ind_mixed_2012_1M	332296	Bahkan orang-orang yang	mengenakan	pink.	Bahkan orang-orang yang <m>mengenakan</m> pink.	wear
ind_mixed_2012_1M	756041	Mereka	mengenakan	pita di lengan: merah dan putih.	Mereka <m>mengenakan</m> pita di lengan: merah dan putih.	wear
ind_mixed_2012_1M	515237	Ia	mengenakan	pita merah.	Ia <m>mengenakan</m> pita merah.	wear
ind_mixed_2012_1M	83676	Selain terlihat pemberi komando, jelas Chairul, dalam rekaman terlihat sejumlah orang yang	mengenakan	pita warna biru, hijau, dan tanpa pita dibahu dan didada.	Selain terlihat pemberi komando, jelas Chairul, dalam rekaman terlihat sejumlah orang yang <m>mengenakan</m> pita warna biru, hijau, dan tanpa pita dibahu dan didada.	wear
ind_mixed_2012_1M	515599	Tapi ketika aku melintas di depan kamarku, Hana yang hanya	mengenakan	piyama tanpa celana berdiri didepan pintu dan terus menatapku.	Tapi ketika aku melintas di depan kamarku, Hana yang hanya <m>mengenakan</m> piyama tanpa celana berdiri didepan pintu dan terus menatapku.	wear
ind_mixed_2012_1M	452944	Setelah mandi dengan shower, keramas dan	mengenakan	piyama, Alya merebahkan diri di tempat tidur.	Setelah mandi dengan shower, keramas dan <m>mengenakan</m> piyama, Alya merebahkan diri di tempat tidur.	wear
ind_mixed_2012_1M	738175	Ia dibangunkan dari tidurnya oleh istrinya dan masih	mengenakan	piyama.	Ia dibangunkan dari tidurnya oleh istrinya dan masih <m>mengenakan</m> piyama.	wear
ind_mixed_2012_1M	238531	Ketika keluar dari kamar mandi, Keisha sudah	mengenakan	piyamanya.	Ketika keluar dari kamar mandi, Keisha sudah <m>mengenakan</m> piyamanya.	wear
ind_mixed_2012_1M	755509	Derasnya air mata tak terbendung ketika saya bersama ibunda tercinta menaburkan bedak talk,	mengenakan	popok, gurita, sarung tangan dan baju, gedongan dan di akhiri dengan membungkus keseluruhan tubuh mungil ananda Yeremias Fajar Abadi, 23 Maret 2003.	Derasnya air mata tak terbendung ketika saya bersama ibunda tercinta menaburkan bedak talk, <m>mengenakan</m> popok, gurita, sarung tangan dan baju, gedongan dan di akhiri dengan membungkus keseluruhan tubuh mungil ananda Yeremias Fajar Abadi, 23 Maret 2003.	wear
ind_mixed_2012_1M	244721	Biasanya mereka juga menolak untuk	mengenakan	produk pakaian yang menggunakan kulit hewan asli.	Biasanya mereka juga menolak untuk <m>mengenakan</m> produk pakaian yang menggunakan kulit hewan asli.	wear
ind_mixed_2012_1M	888021	Jeong Sang Gung tidak menyukainya, di kelas itu belajar bukannya berdandan dan ia mau menghentikan mereka, tapi Bong Sang Gung mencegahnya, lalu Jeong Sang Gung menyadari bahwa Bong Sang Gung juga	mengenakan	riasan.	Jeong Sang Gung tidak menyukainya, di kelas itu belajar bukannya berdandan dan ia mau menghentikan mereka, tapi Bong Sang Gung mencegahnya, lalu Jeong Sang Gung menyadari bahwa Bong Sang Gung juga <m>mengenakan</m> riasan.	wear
ind_mixed_2012_1M	704637	Perhatikan dengan orang yang	mengenakan	rok batik, kemeja putih dan sepatu flat kanvas juga telah memposisikan dirinya seperti apa.	Perhatikan dengan orang yang <m>mengenakan</m> rok batik, kemeja putih dan sepatu flat kanvas juga telah memposisikan dirinya seperti apa.	wear
ind_mixed_2012_1M	224610	Anda tidak harus	mengenakan	rok kulit mini dengan sepatu 5 senti untuk menjadi seksi.	Anda tidak harus <m>mengenakan</m> rok kulit mini dengan sepatu 5 senti untuk menjadi seksi.	wear
ind_mixed_2012_1M	743445	Saat Pal Kang pergi untuk mengganti popok Nam, anak2 berkata pada Jun Ha bahwa Pal kang tidak	mengenakan	rok lagi.	Saat Pal Kang pergi untuk mengganti popok Nam, anak2 berkata pada Jun Ha bahwa Pal kang tidak <m>mengenakan</m> rok lagi.	wear
ind_mixed_2012_1M	440725	Wanita-wanita muda yang meloncat dari gambar-gambar di almanak ini	mengenakan	rok mini degnan stocking berwarna hitam dan sepatu bot Cortez metalik tinggi sampai ke lutut.	Wanita-wanita muda yang meloncat dari gambar-gambar di almanak ini <m>mengenakan</m> rok mini degnan stocking berwarna hitam dan sepatu bot Cortez metalik tinggi sampai ke lutut.	wear
ind_mixed_2012_1M	908755	Dona	mengenakan	rok mini dengan baju belahan di dada menonjol.	Dona <m>mengenakan</m> rok mini dengan baju belahan di dada menonjol.	wear
ind_mixed_2012_1M	455916	Sebenarnya Helen juga	mengenakan	rok mini milik Cindy, tapi Helen yang lebih tua, tak menarik perhatian Bayu, selain itu walaupun memang cantik, kecantikan ala wanita dewasa Helen bukan termasuk dalam kriteria Bayu.	Sebenarnya Helen juga <m>mengenakan</m> rok mini milik Cindy, tapi Helen yang lebih tua, tak menarik perhatian Bayu, selain itu walaupun memang cantik, kecantikan ala wanita dewasa Helen bukan termasuk dalam kriteria Bayu.	wear
ind_mixed_2012_1M	88178	Maklum dia	mengenakan	rok mini waktu ke kantor.	Maklum dia <m>mengenakan</m> rok mini waktu ke kantor.	wear
ind_mixed_2012_1M	548110	Dia	mengenakan	rok mini warna putih dan sepatu kantor putih.	Dia <m>mengenakan</m> rok mini warna putih dan sepatu kantor putih.	wear
ind_mixed_2012_1M	844472	Kebanyakan	mengenakan	rok mini yang memperlihatkan ketelanjangan kalau tidak ketat, pasti terbuka di beberapa Untuk yang satu itu, kami cukup mafhum. dandanan itu menjadi salah satu kunci untuk menarik klien.	Kebanyakan <m>mengenakan</m> rok mini yang memperlihatkan ketelanjangan kalau tidak ketat, pasti terbuka di beberapa Untuk yang satu itu, kami cukup mafhum. dandanan itu menjadi salah satu kunci untuk menarik klien.	wear
ind_mixed_2012_1M	229582	Dia datang	mengenakan	rok mini yang sedang jadi mode.	Dia datang <m>mengenakan</m> rok mini yang sedang jadi mode.	wear
ind_mixed_2012_1M	89067	Sesuai dengan mode pakaian wanita pada zaman itu, ia	mengenakan	rok panjang setengah klok.	Sesuai dengan mode pakaian wanita pada zaman itu, ia <m>mengenakan</m> rok panjang setengah klok.	wear
ind_mixed_2012_1M	723914	Dia	mengenakan	rok pendek berwarna hitam dengan belahan yang sangat tinggi kira- kira sejengkal saja dari pinggangnya.	Dia <m>mengenakan</m> rok pendek berwarna hitam dengan belahan yang sangat tinggi kira- kira sejengkal saja dari pinggangnya.	wear
ind_mixed_2012_1M	13557	Di bagian bawah ia	mengenakan	rok pendek warna merah senada dengan warna blazernya.	Di bagian bawah ia <m>mengenakan</m> rok pendek warna merah senada dengan warna blazernya.	wear
ind_mixed_2012_1M	33402	Selain mengenakan pakaian sempit dengan BH tipis, Tigor memaksa Pretty	mengenakan	rok pendek yang terlalu mini untuk wanita setinggi Pretty, kakinya yang jenjang melangkah tanpa dilindungi apapun.	Selain mengenakan pakaian sempit dengan BH tipis, Tigor memaksa Pretty <m>mengenakan</m> rok pendek yang terlalu mini untuk wanita setinggi Pretty, kakinya yang jenjang melangkah tanpa dilindungi apapun.	wear
ind_mixed_2012_1M	190884	Kini banyak pelajar yang	mengenakan	rok sampai sebatas mata kaki, blus panjang putih menutupi pergelangan tangan.	Kini banyak pelajar yang <m>mengenakan</m> rok sampai sebatas mata kaki, blus panjang putih menutupi pergelangan tangan.	wear
ind_mixed_2012_1M	29275	Saat mereka memasuki hotel/kasino dan mendaftar, seorang wanita manis	mengenakan	rok sangat pendek, jadi sangat ramah pada mereka berdua.	Saat mereka memasuki hotel/kasino dan mendaftar, seorang wanita manis <m>mengenakan</m> rok sangat pendek, jadi sangat ramah pada mereka berdua.	wear
ind_mixed_2012_1M	319598	Kami akhirnya	mengenakan	rok sedengkul dengan belahan yang lumayan, sehingga dapat memamerkan kemulusan paha kami sepenuhnya.	Kami akhirnya <m>mengenakan</m> rok sedengkul dengan belahan yang lumayan, sehingga dapat memamerkan kemulusan paha kami sepenuhnya.	wear
ind_mixed_2012_1M	785012	Setelah semua kancing bajuku terpasang, aku	mengenakan	rok seragamku, sengaja aku berlama lama saat menarik rok itu ke atas pinggang, membiarkan mereka melotot melihat paha mulusku yang perlahan tertutup oleh rok abu abu ini.	Setelah semua kancing bajuku terpasang, aku <m>mengenakan</m> rok seragamku, sengaja aku berlama lama saat menarik rok itu ke atas pinggang, membiarkan mereka melotot melihat paha mulusku yang perlahan tertutup oleh rok abu abu ini.	wear
ind_mixed_2012_1M	187921	Tak lama kemudian braku juga direnggut putus, hingga kini aku tinggal	mengenakan	rok seragamku.	Tak lama kemudian braku juga direnggut putus, hingga kini aku tinggal <m>mengenakan</m> rok seragamku.	wear
ind_mixed_2012_1M	574263	Ia sangat sadar dengan potensi yang dimilikinya itu, sehingga ia sangat senang	mengenakan	rok span setinggi kira-kira 5 cm di atas lututnya.	Ia sangat sadar dengan potensi yang dimilikinya itu, sehingga ia sangat senang <m>mengenakan</m> rok span setinggi kira-kira 5 cm di atas lututnya.	wear
ind_mixed_2012_1M	640843	Selain itu, juga tidak disarankan	mengenakan	rok terlalu mini.	Selain itu, juga tidak disarankan <m>mengenakan</m> rok terlalu mini.	wear
ind_mixed_2012_1M	540906	Terus terang aku sangat menyukai bentuk kakinya yang kecil, langsing dan panjang itu, dan sepertinya Eksanti-pun juga menyadari ÔpotensiÕ kakinya itu, karena ia hampir selalu	mengenakan	rok yang menampakkan keindahan bentuk kakinya.	Terus terang aku sangat menyukai bentuk kakinya yang kecil, langsing dan panjang itu, dan sepertinya Eksanti-pun juga menyadari ÔpotensiÕ kakinya itu, karena ia hampir selalu <m>mengenakan</m> rok yang menampakkan keindahan bentuk kakinya.	wear
ind_mixed_2012_1M	354444	Sesosok tubuh yang sangat langsing turun dari sebuah becak dengan	mengenakan	rok yang super mini, kaos ketat dipadu dengan jaket sebatas pusar, berpotongan rambut shagy pendek, sangat serasi dengan hiasan paha mulusnya.	Sesosok tubuh yang sangat langsing turun dari sebuah becak dengan <m>mengenakan</m> rok yang super mini, kaos ketat dipadu dengan jaket sebatas pusar, berpotongan rambut shagy pendek, sangat serasi dengan hiasan paha mulusnya.	wear
ind_mixed_2012_1M	314063	Ó tanya Dina yang sudah bersiap	mengenakan	rok.	Ó tanya Dina yang sudah bersiap <m>mengenakan</m> rok.	wear
